class,symbol,tissue_type,TPM,organ,kinase_percentile
Light,EPHB2,Heart - Atrial Appendage,2.427,heart,30
Light,EPHB2,Heart - Left Ventricle,0.2429,heart,16
Light,EPHB2,Kidney - Cortex,1.633,kidney,23
Light,EPHB2,Liver,0.1645,liver,13
Light,EPHB2,Lung,2.774,lung,22
Light,EPHB2,Minor Salivary Gland,1.356,salivary_gland,18
Light,EPHB2,Muscle - Skeletal,0.1141,skeletal_muscle,13
Light,EPHB2,Nerve - Tibial,6.0195,nerve,30
Light,EPHB2,Ovary,12.13,ovary,46
Light,EPHB2,Pancreas,1.693,pancreas,28.999999999999996
Light,EPHB2,Pituitary,3.833,pituitary_gland,25
Light,EPHB2,Prostate,3.002,prostate,24
Light,EPHB2,Skin - Not Sun Exposed (Suprapubic),1.069,skin,16
Light,EPHB2,Skin - Sun Exposed (Lower leg),0.7715,skin,13
Light,EPHB2,Small Intestine - Terminal Ileum,12.26,small_intestine,51
Light,EPHB2,Spleen,2.8575,spleen,24
Light,EPHB2,Stomach,0.59975,stomach,12
Light,EPHB2,Testis,3.647,testis,19
Light,EPHB2,Thyroid,9.562,thyroid_gland,38
Light,EPHB2,Uterus,1.988,uterus,21
Light,EPHB2,Vagina,1.135,vagina,14.000000000000002
Light,EPHB2,Whole Blood,0.4123,NA,27
Dark,PDIK1L,Adipose - Subcutaneous,4.169,adipose_tissue,30
Dark,PDIK1L,Adipose - Visceral (Omentum),3.058,adipose_tissue,28.000000000000004
Dark,PDIK1L,Adrenal Gland,3.172,adrenal_gland,31
Dark,PDIK1L,Artery - Aorta,2.82,aorta,27
Dark,PDIK1L,Artery - Coronary,3.722,coronary_artery,28.999999999999996
Dark,PDIK1L,Artery - Tibial,3.194,NA,28.999999999999996
Dark,PDIK1L,Bladder,6.458,urinary_bladder,32
Dark,PDIK1L,Brain - Amygdala,2.896,amygdala,33
Dark,PDIK1L,Brain - Anterior cingulate cortex (BA24),3.665,brain,36
Dark,PDIK1L,Brain - Caudate (basal ganglia),3.335,brain,32
Dark,PDIK1L,Brain - Cerebellar Hemisphere,12.685,cerebellar_hemisphere,47
Dark,PDIK1L,Brain - Cerebellum,8.448,cerebellum,39
Dark,PDIK1L,Brain - Cortex,3.8265,prefrontal_cortex,32
Dark,PDIK1L,Brain - Frontal Cortex (BA9),6.062,frontal_cortex,41
Dark,PDIK1L,Brain - Hippocampus,3.185,hippocampus,33
Dark,PDIK1L,Brain - Hypothalamus,4.596,brain,37
Dark,PDIK1L,Brain - Nucleus accumbens (basal ganglia),3.645,brain,32
Dark,PDIK1L,Brain - Putamen (basal ganglia),2.5385,brain,30
Dark,PDIK1L,Brain - Spinal cord (cervical c-1),3.916,spinal_cord,34
Dark,PDIK1L,Brain - Substantia nigra,2.7735,brain,31
Dark,PDIK1L,Breast - Mammary Tissue,4.478,breast,30
Dark,PDIK1L,Cervix - Ectocervix,5.241,ectocervix,31
Dark,PDIK1L,Cervix - Endocervix,5.661,uterine_cervix,30
Dark,PDIK1L,Colon - Sigmoid,4.195,colon,28.999999999999996
Dark,PDIK1L,Colon - Transverse,5.276,colon,32
Dark,PDIK1L,Esophagus - Gastroesophageal Junction,3.5235,esophagus,28.999999999999996
Dark,PDIK1L,Esophagus - Mucosa,6.663,esophagus,41
Dark,PDIK1L,Esophagus - Muscularis,3.403,esophagus,30
Dark,PDIK1L,Fallopian Tube,5.186,fallopian_tube,28.999999999999996
Dark,PDIK1L,Heart - Atrial Appendage,1.177,heart,22
Dark,PDIK1L,Heart - Left Ventricle,1.401,heart,31
Dark,PDIK1L,Kidney - Cortex,2.381,kidney,28.999999999999996
Dark,PDIK1L,Liver,3.389,liver,48
Dark,PDIK1L,Lung,3.93,lung,25
Dark,PDIK1L,Minor Salivary Gland,6.12,salivary_gland,36
Dark,PDIK1L,Muscle - Skeletal,2.3755,skeletal_muscle,41
Dark,PDIK1L,Nerve - Tibial,4.94,nerve,28.000000000000004
Dark,PDIK1L,Ovary,5.519,ovary,34
Dark,PDIK1L,Pancreas,3.776,pancreas,46
Dark,PDIK1L,Pituitary,5.342,pituitary_gland,31
Dark,PDIK1L,Prostate,4.4645,prostate,27
Dark,PDIK1L,Skin - Not Sun Exposed (Suprapubic),6.34,skin,37
Dark,PDIK1L,Skin - Sun Exposed (Lower leg),6.343,skin,36
Dark,PDIK1L,Small Intestine - Terminal Ileum,5.235,small_intestine,30
Dark,PDIK1L,Spleen,5.1305,spleen,31
Dark,PDIK1L,Stomach,4.664,stomach,35
Dark,PDIK1L,Testis,7.074,testis,30
Dark,PDIK1L,Thyroid,10.27,thyroid_gland,40
Dark,PDIK1L,Uterus,5.52,uterus,31
Dark,PDIK1L,Vagina,5.969,vagina,30
Dark,PDIK1L,Whole Blood,0.636,NA,30
Light,RPS6KA1,Adipose - Subcutaneous,8.763,adipose_tissue,42
Light,RPS6KA1,Adipose - Visceral (Omentum),10.4,adipose_tissue,48
Light,RPS6KA1,Adrenal Gland,17.685,adrenal_gland,74
Light,RPS6KA1,Artery - Aorta,4.799,aorta,33
Light,RPS6KA1,Artery - Coronary,6.52,coronary_artery,36
Light,RPS6KA1,Artery - Tibial,2.532,NA,26
Light,RPS6KA1,Bladder,13.75,urinary_bladder,48
Light,RPS6KA1,Brain - Amygdala,5.333,amygdala,48
Light,RPS6KA1,Brain - Anterior cingulate cortex (BA24),3.138,brain,33
Light,RPS6KA1,Brain - Caudate (basal ganglia),4.5525,brain,38
Light,RPS6KA1,Brain - Cerebellar Hemisphere,40.16,cerebellar_hemisphere,79
Light,RPS6KA1,Brain - Cerebellum,39.33,cerebellum,80
Light,RPS6KA1,Brain - Cortex,4.7495,prefrontal_cortex,37
Light,RPS6KA1,Brain - Frontal Cortex (BA9),4.314,frontal_cortex,33
Light,RPS6KA1,Brain - Hippocampus,6.383,hippocampus,51
Light,RPS6KA1,Brain - Hypothalamus,8.145,brain,53
Light,RPS6KA1,Brain - Nucleus accumbens (basal ganglia),3.38,brain,31
Light,RPS6KA1,Brain - Putamen (basal ganglia),4.8925,brain,45
Light,RPS6KA1,Brain - Spinal cord (cervical c-1),14.53,spinal_cord,71
Light,RPS6KA1,Brain - Substantia nigra,10.105,brain,68
Light,RPS6KA1,Breast - Mammary Tissue,13.73,breast,51
Light,RPS6KA1,Cervix - Ectocervix,8.262,ectocervix,37
Light,RPS6KA1,Cervix - Endocervix,10.25,uterine_cervix,41
Light,RPS6KA1,Colon - Sigmoid,3.783,colon,28.000000000000004
Light,RPS6KA1,Colon - Transverse,50.26,colon,94
Light,RPS6KA1,Esophagus - Gastroesophageal Junction,3.4945,esophagus,28.999999999999996
Light,RPS6KA1,Esophagus - Mucosa,19.64,esophagus,71
Light,RPS6KA1,Esophagus - Muscularis,3.827,esophagus,30
Light,RPS6KA1,Fallopian Tube,14.77,fallopian_tube,52
Light,RPS6KA1,Heart - Atrial Appendage,2.063,heart,27
Light,RPS6KA1,Heart - Left Ventricle,1.566,heart,33
Light,RPS6KA1,Kidney - Cortex,23.11,kidney,86
Light,RPS6KA1,Liver,5.717,liver,62
Light,RPS6KA1,Lung,66.3,lung,91
Light,RPS6KA1,Minor Salivary Gland,30.44,salivary_gland,83
Light,RPS6KA1,Muscle - Skeletal,0.90965,skeletal_muscle,28.999999999999996
Light,RPS6KA1,Nerve - Tibial,11.29,nerve,41
Light,RPS6KA1,Ovary,2.835,ovary,26
Light,RPS6KA1,Pancreas,10.83,pancreas,79
Light,RPS6KA1,Pituitary,20.12,pituitary_gland,68
Light,RPS6KA1,Prostate,28.57,prostate,76
Light,RPS6KA1,Skin - Not Sun Exposed (Suprapubic),22.8,skin,72
Light,RPS6KA1,Skin - Sun Exposed (Lower leg),25.05,skin,72
Light,RPS6KA1,Small Intestine - Terminal Ileum,78.94,small_intestine,98
Light,RPS6KA1,Spleen,87.095,spleen,92
Light,RPS6KA1,Stomach,22.96,stomach,82
Light,RPS6KA1,Testis,10.51,testis,40
Light,RPS6KA1,Thyroid,47.585,thyroid_gland,87
Light,RPS6KA1,Uterus,5.406,uterus,31
Light,RPS6KA1,Vagina,15.32,vagina,53
Light,RPS6KA1,Whole Blood,193.9,NA,99
Light,MAP3K6,Adipose - Subcutaneous,94.88,adipose_tissue,97
Light,MAP3K6,Adipose - Visceral (Omentum),71.99,adipose_tissue,96
Light,MAP3K6,Adrenal Gland,19.525,adrenal_gland,76
Light,MAP3K6,Artery - Aorta,78.75,aorta,94
Light,MAP3K6,Artery - Coronary,75.55,coronary_artery,95
Light,MAP3K6,Artery - Tibial,77.12,NA,93
Light,MAP3K6,Bladder,72.14,urinary_bladder,94
Light,MAP3K6,Brain - Amygdala,4.8855,amygdala,44
Light,MAP3K6,Brain - Anterior cingulate cortex (BA24),5.832,brain,45
Light,MAP3K6,Brain - Caudate (basal ganglia),4.4775,brain,38
Light,MAP3K6,Brain - Cerebellar Hemisphere,33.575,cerebellar_hemisphere,75
Light,MAP3K6,Brain - Cerebellum,38.16,cerebellum,79
Light,MAP3K6,Brain - Cortex,9.4525,prefrontal_cortex,54
Light,MAP3K6,Brain - Frontal Cortex (BA9),7.531,frontal_cortex,45
Light,MAP3K6,Brain - Hippocampus,4.434,hippocampus,42
Light,MAP3K6,Brain - Hypothalamus,7.417,brain,50
Light,MAP3K6,Brain - Nucleus accumbens (basal ganglia),4.068,brain,35
Light,MAP3K6,Brain - Putamen (basal ganglia),4.207,brain,41
Light,MAP3K6,Brain - Spinal cord (cervical c-1),6.479,spinal_cord,45
Light,MAP3K6,Brain - Substantia nigra,6.8275,brain,55.00000000000001
Light,MAP3K6,Breast - Mammary Tissue,88.825,breast,97
Light,MAP3K6,Cervix - Ectocervix,112.95,ectocervix,97
Light,MAP3K6,Cervix - Endocervix,98.53,uterine_cervix,95
Light,MAP3K6,Colon - Sigmoid,47.83,colon,89
Light,MAP3K6,Colon - Transverse,28.82,colon,82
Light,MAP3K6,Esophagus - Gastroesophageal Junction,68.635,esophagus,94
Light,MAP3K6,Esophagus - Mucosa,87.93,esophagus,95
Light,MAP3K6,Esophagus - Muscularis,69.4,esophagus,94
Light,MAP3K6,Fallopian Tube,88.14,fallopian_tube,95
Light,MAP3K6,Heart - Atrial Appendage,34.61,heart,92
Light,MAP3K6,Heart - Left Ventricle,29.05,heart,93
Light,MAP3K6,Kidney - Cortex,34.41,kidney,92
Light,MAP3K6,Liver,5.353,liver,60
Light,MAP3K6,Lung,117.3,lung,97
Light,MAP3K6,Minor Salivary Gland,52.48,salivary_gland,94
Light,MAP3K6,Muscle - Skeletal,15.27,skeletal_muscle,77
Light,MAP3K6,Nerve - Tibial,103.6,nerve,96
Light,MAP3K6,Ovary,25.48,ovary,70
Light,MAP3K6,Pancreas,9.1415,pancreas,74
Light,MAP3K6,Pituitary,27.56,pituitary_gland,77
Light,MAP3K6,Prostate,70.365,prostate,94
Light,MAP3K6,Skin - Not Sun Exposed (Suprapubic),113,skin,98
Light,MAP3K6,Skin - Sun Exposed (Lower leg),116.2,skin,97
Light,MAP3K6,Small Intestine - Terminal Ileum,26.35,small_intestine,77
Light,MAP3K6,Spleen,34.75,spleen,76
Light,MAP3K6,Stomach,25.535,stomach,84
Light,MAP3K6,Testis,16,testis,52
Light,MAP3K6,Thyroid,69.375,thyroid_gland,93
Light,MAP3K6,Uterus,88.5,uterus,93
Light,MAP3K6,Vagina,103.9,vagina,98
Light,MAP3K6,Whole Blood,3.21,NA,50
Light,FGR,Adipose - Subcutaneous,29.24,adipose_tissue,76
Light,FGR,Adipose - Visceral (Omentum),27.24,adipose_tissue,77
Light,FGR,Adrenal Gland,6.9375,adrenal_gland,44
Light,FGR,Artery - Aorta,8.841,aorta,43
Light,FGR,Artery - Coronary,16.81,coronary_artery,60
Light,FGR,Artery - Tibial,4.867,NA,33
Light,FGR,Bladder,11.25,urinary_bladder,43
Light,FGR,Brain - Amygdala,3.442,amygdala,36
Light,FGR,Brain - Anterior cingulate cortex (BA24),3.414,brain,35
Light,FGR,Brain - Caudate (basal ganglia),4.1865,brain,37
Light,FGR,Brain - Cerebellar Hemisphere,2.2435,cerebellar_hemisphere,23
Light,FGR,Brain - Cerebellum,3.203,cerebellum,26
Light,FGR,Brain - Cortex,5.0935,prefrontal_cortex,38
Light,FGR,Brain - Frontal Cortex (BA9),3.843,frontal_cortex,31
Light,FGR,Brain - Hippocampus,3.873,hippocampus,38
Light,FGR,Brain - Hypothalamus,5.042,brain,40
Light,FGR,Brain - Nucleus accumbens (basal ganglia),3.103,brain,30
Light,FGR,Brain - Putamen (basal ganglia),3.8305,brain,39
Light,FGR,Brain - Spinal cord (cervical c-1),8.443,spinal_cord,53
Light,FGR,Brain - Substantia nigra,6.7125,brain,54
Light,FGR,Breast - Mammary Tissue,20.115,breast,65
Light,FGR,Cervix - Ectocervix,14.07,ectocervix,50
Light,FGR,Cervix - Endocervix,14.1,uterine_cervix,48
Light,FGR,Colon - Sigmoid,6.979,colon,38
Light,FGR,Colon - Transverse,5.708,colon,34
Light,FGR,Esophagus - Gastroesophageal Junction,7.9605,esophagus,42
Light,FGR,Esophagus - Mucosa,5.317,esophagus,35
Light,FGR,Esophagus - Muscularis,7.495,esophagus,41
Light,FGR,Fallopian Tube,30.27,fallopian_tube,74
Light,FGR,Heart - Atrial Appendage,4.386,heart,41
Light,FGR,Heart - Left Ventricle,3.141,heart,46
Light,FGR,Kidney - Cortex,4.603,kidney,41
Light,FGR,Liver,5.044,liver,57.99999999999999
Light,FGR,Lung,135.3,lung,98
Light,FGR,Minor Salivary Gland,8.246,salivary_gland,43
Light,FGR,Muscle - Skeletal,1.8695,skeletal_muscle,37
Light,FGR,Nerve - Tibial,16.035,nerve,51
Light,FGR,Ovary,3.572,ovary,28.999999999999996
Light,FGR,Pancreas,2.0245,pancreas,31
Light,FGR,Pituitary,3.251,pituitary_gland,23
Light,FGR,Prostate,9.845,prostate,41
Light,FGR,Skin - Not Sun Exposed (Suprapubic),4.952,skin,33
Light,FGR,Skin - Sun Exposed (Lower leg),5.734,skin,34
Light,FGR,Small Intestine - Terminal Ileum,11.47,small_intestine,48
Light,FGR,Spleen,192.4,spleen,99
Light,FGR,Stomach,4.523,stomach,35
Light,FGR,Testis,4.3,testis,21
Light,FGR,Thyroid,12.225,thyroid_gland,44
Light,FGR,Uterus,15.8,uterus,49
Light,FGR,Vagina,11.02,vagina,44
Light,FGR,Whole Blood,597.3,NA,100
Light,LCK,Adipose - Subcutaneous,2.272,adipose_tissue,25
Light,LCK,Adipose - Visceral (Omentum),3.851,adipose_tissue,30
Light,LCK,Adrenal Gland,0.79735,adrenal_gland,18
Light,LCK,Artery - Aorta,1.695,aorta,21
Light,LCK,Artery - Coronary,2.145,coronary_artery,23
Light,LCK,Artery - Tibial,0.4641,NA,16
Light,LCK,Bladder,4.711,urinary_bladder,28.000000000000004
Light,LCK,Brain - Amygdala,0.16105,amygdala,9
Light,LCK,Brain - Anterior cingulate cortex (BA24),0.1071,brain,7.000000000000001
Light,LCK,Brain - Caudate (basal ganglia),0.1501,brain,7.000000000000001
Light,LCK,Brain - Cerebellar Hemisphere,0.09851,cerebellar_hemisphere,6
Light,LCK,Brain - Cerebellum,0.1293,cerebellum,7.000000000000001
Light,LCK,Brain - Cortex,0.1365,prefrontal_cortex,7.000000000000001
Light,LCK,Brain - Frontal Cortex (BA9),0.09026,frontal_cortex,5
Light,LCK,Brain - Hippocampus,0.2522,hippocampus,9
Light,LCK,Brain - Hypothalamus,0.301,brain,9
Light,LCK,Brain - Nucleus accumbens (basal ganglia),0.1119,brain,6
Light,LCK,Brain - Putamen (basal ganglia),0.1649,brain,9
Light,LCK,Brain - Spinal cord (cervical c-1),1.053,spinal_cord,16
Light,LCK,Brain - Substantia nigra,0.2723,brain,11
Light,LCK,Breast - Mammary Tissue,1.8795,breast,21
Light,LCK,Cervix - Ectocervix,3.0855,ectocervix,26
Light,LCK,Cervix - Endocervix,3.149,uterine_cervix,24
Light,LCK,Colon - Sigmoid,0.7711,colon,15
Light,LCK,Colon - Transverse,4.2185,colon,27
Light,LCK,Esophagus - Gastroesophageal Junction,0.7698,esophagus,16
Light,LCK,Esophagus - Mucosa,2.794,esophagus,25
Light,LCK,Esophagus - Muscularis,0.96285,esophagus,18
Light,LCK,Fallopian Tube,3.479,fallopian_tube,25
Light,LCK,Heart - Atrial Appendage,0.6631,heart,18
Light,LCK,Heart - Left Ventricle,0.267,heart,17
Light,LCK,Kidney - Cortex,1.407,kidney,20
Light,LCK,Liver,1.612,liver,34
Light,LCK,Lung,13.39,lung,44
Light,LCK,Minor Salivary Gland,2.234,salivary_gland,22
Light,LCK,Muscle - Skeletal,0.19555,skeletal_muscle,16
Light,LCK,Nerve - Tibial,1.473,nerve,18
Light,LCK,Ovary,0.5714,ovary,13
Light,LCK,Pancreas,0.4258,pancreas,16
Light,LCK,Pituitary,0.9447,pituitary_gland,11
Light,LCK,Prostate,3.4655,prostate,25
Light,LCK,Skin - Not Sun Exposed (Suprapubic),1.626,skin,19
Light,LCK,Skin - Sun Exposed (Lower leg),1.13,skin,16
Light,LCK,Small Intestine - Terminal Ileum,17,small_intestine,64
Light,LCK,Spleen,54.125,spleen,86
Light,LCK,Stomach,3.2825,stomach,28.999999999999996
Light,LCK,Testis,1.081,testis,6
Light,LCK,Thyroid,4.176,thyroid_gland,25
Light,LCK,Uterus,2.16,uterus,22
Light,LCK,Vagina,3.398,vagina,25
Light,LCK,Whole Blood,52.42,NA,91
Dark,TSSK3,Adipose - Subcutaneous,9.062,adipose_tissue,43
Dark,TSSK3,Adipose - Visceral (Omentum),6.318,adipose_tissue,37
Dark,TSSK3,Adrenal Gland,7.5635,adrenal_gland,46
Dark,TSSK3,Artery - Aorta,7.671,aorta,40
Dark,TSSK3,Artery - Coronary,6.971,coronary_artery,37
Dark,TSSK3,Artery - Tibial,7.27,NA,38
Dark,TSSK3,Bladder,8.95,urinary_bladder,37
Dark,TSSK3,Brain - Amygdala,1.7005,amygdala,24
Dark,TSSK3,Brain - Anterior cingulate cortex (BA24),1.637,brain,22
Dark,TSSK3,Brain - Caudate (basal ganglia),2.13,brain,26
Dark,TSSK3,Brain - Cerebellar Hemisphere,22.38,cerebellar_hemisphere,61
Dark,TSSK3,Brain - Cerebellum,22.69,cerebellum,63
Dark,TSSK3,Brain - Cortex,2.6415,prefrontal_cortex,27
Dark,TSSK3,Brain - Frontal Cortex (BA9),2.403,frontal_cortex,25
Dark,TSSK3,Brain - Hippocampus,1.804,hippocampus,24
Dark,TSSK3,Brain - Hypothalamus,2.16,brain,24
Dark,TSSK3,Brain - Nucleus accumbens (basal ganglia),2.208,brain,25
Dark,TSSK3,Brain - Putamen (basal ganglia),1.983,brain,27
Dark,TSSK3,Brain - Spinal cord (cervical c-1),2.964,spinal_cord,28.999999999999996
Dark,TSSK3,Brain - Substantia nigra,1.8505,brain,25
Dark,TSSK3,Breast - Mammary Tissue,8.6005,breast,42
Dark,TSSK3,Cervix - Ectocervix,10.017,ectocervix,43
Dark,TSSK3,Cervix - Endocervix,13.19,uterine_cervix,46
Dark,TSSK3,Colon - Sigmoid,8.649,colon,43
Dark,TSSK3,Colon - Transverse,7.87,colon,42
Dark,TSSK3,Esophagus - Gastroesophageal Junction,8.6325,esophagus,44
Dark,TSSK3,Esophagus - Mucosa,4.713,esophagus,32
Dark,TSSK3,Esophagus - Muscularis,8.0745,esophagus,42
Dark,TSSK3,Fallopian Tube,12.6,fallopian_tube,47
Dark,TSSK3,Heart - Atrial Appendage,2.576,heart,31
Dark,TSSK3,Heart - Left Ventricle,1.883,heart,37
Dark,TSSK3,Kidney - Cortex,6.045,kidney,48
Dark,TSSK3,Liver,5.379,liver,60
Dark,TSSK3,Lung,10.79,lung,40
Dark,TSSK3,Minor Salivary Gland,9.029,salivary_gland,46
Dark,TSSK3,Muscle - Skeletal,2.6525,skeletal_muscle,42
Dark,TSSK3,Nerve - Tibial,12.79,nerve,44
Dark,TSSK3,Ovary,16.89,ovary,55.00000000000001
Dark,TSSK3,Pancreas,3.281,pancreas,42
Dark,TSSK3,Pituitary,9.241,pituitary_gland,43
Dark,TSSK3,Prostate,12.39,prostate,47
Dark,TSSK3,Skin - Not Sun Exposed (Suprapubic),9.63,skin,46
Dark,TSSK3,Skin - Sun Exposed (Lower leg),11.57,skin,49
Dark,TSSK3,Small Intestine - Terminal Ileum,11.47,small_intestine,48
Dark,TSSK3,Spleen,18.06,spleen,59
Dark,TSSK3,Stomach,6.64,stomach,44
Dark,TSSK3,Testis,58.85,testis,89
Dark,TSSK3,Thyroid,13.97,thyroid_gland,48
Dark,TSSK3,Uterus,14.84,uterus,48
Dark,TSSK3,Vagina,10.83,vagina,43
Dark,TSSK3,Whole Blood,6.567,NA,61
Dark,STK40,Adipose - Subcutaneous,33.485,adipose_tissue,79
Dark,STK40,Adipose - Visceral (Omentum),34.55,adipose_tissue,83
Dark,STK40,Adrenal Gland,14.025,adrenal_gland,68
Dark,STK40,Artery - Aorta,56.23,aorta,90
Dark,STK40,Artery - Coronary,46.23,coronary_artery,88
Dark,STK40,Artery - Tibial,57.64,NA,89
Dark,STK40,Bladder,51.34,urinary_bladder,87
Dark,STK40,Brain - Amygdala,9.127,amygdala,65
Dark,STK40,Brain - Anterior cingulate cortex (BA24),12.06,brain,67
Dark,STK40,Brain - Caudate (basal ganglia),8.7305,brain,57.99999999999999
Dark,STK40,Brain - Cerebellar Hemisphere,19.875,cerebellar_hemisphere,56.99999999999999
Dark,STK40,Brain - Cerebellum,23.53,cerebellum,64
Dark,STK40,Brain - Cortex,16.365,prefrontal_cortex,70
Dark,STK40,Brain - Frontal Cortex (BA9),13.94,frontal_cortex,63
Dark,STK40,Brain - Hippocampus,9.843,hippocampus,66
Dark,STK40,Brain - Hypothalamus,10.72,brain,64
Dark,STK40,Brain - Nucleus accumbens (basal ganglia),9.55,brain,57.99999999999999
Dark,STK40,Brain - Putamen (basal ganglia),7.343,brain,60
Dark,STK40,Brain - Spinal cord (cervical c-1),12.68,spinal_cord,67
Dark,STK40,Brain - Substantia nigra,10.7,brain,71
Dark,STK40,Breast - Mammary Tissue,31.42,breast,79
Dark,STK40,Cervix - Ectocervix,38.59,ectocervix,80
Dark,STK40,Cervix - Endocervix,37.2,uterine_cervix,78
Dark,STK40,Colon - Sigmoid,56.13,colon,91
Dark,STK40,Colon - Transverse,32.57,colon,85
Dark,STK40,Esophagus - Gastroesophageal Junction,51.935,esophagus,90
Dark,STK40,Esophagus - Mucosa,41.96,esophagus,88
Dark,STK40,Esophagus - Muscularis,54,esophagus,91
Dark,STK40,Fallopian Tube,39.79,fallopian_tube,81
Dark,STK40,Heart - Atrial Appendage,25.19,heart,86
Dark,STK40,Heart - Left Ventricle,17.56,heart,85
Dark,STK40,Kidney - Cortex,23.86,kidney,86
Dark,STK40,Liver,19.71,liver,89
Dark,STK40,Lung,52.67,lung,87
Dark,STK40,Minor Salivary Gland,36.88,salivary_gland,88
Dark,STK40,Muscle - Skeletal,60.835,skeletal_muscle,94
Dark,STK40,Nerve - Tibial,34.805,nerve,76
Dark,STK40,Ovary,59.6,ovary,89
Dark,STK40,Pancreas,21.44,pancreas,91
Dark,STK40,Pituitary,39.02,pituitary_gland,86
Dark,STK40,Prostate,38.33,prostate,84
Dark,STK40,Skin - Not Sun Exposed (Suprapubic),41.8,skin,84
Dark,STK40,Skin - Sun Exposed (Lower leg),46.2,skin,86
Dark,STK40,Small Intestine - Terminal Ileum,25.12,small_intestine,76
Dark,STK40,Spleen,46.94,spleen,83
Dark,STK40,Stomach,25.315,stomach,84
Dark,STK40,Testis,88.24,testis,95
Dark,STK40,Thyroid,39.725,thyroid_gland,82
Dark,STK40,Uterus,40.38,uterus,78
Dark,STK40,Vagina,37.59,vagina,80
Dark,STK40,Whole Blood,86.44,NA,95
Light,EPHA10,Adipose - Subcutaneous,0.030785,adipose_tissue,2
Light,EPHA10,Adipose - Visceral (Omentum),0.03376,adipose_tissue,2
Light,EPHA10,Adrenal Gland,0.35335,adrenal_gland,13
Light,EPHA10,Artery - Aorta,0.02388,aorta,2
Light,EPHA10,Artery - Coronary,0.0413,coronary_artery,3
Light,EPHA10,Artery - Tibial,0.02296,NA,2
Light,EPHA10,Bladder,0.4614,urinary_bladder,11
Light,EPHA10,Brain - Amygdala,3.3605,amygdala,35
Light,EPHA10,Brain - Anterior cingulate cortex (BA24),4.896,brain,41
Light,EPHA10,Brain - Caudate (basal ganglia),4.0885,brain,36
Light,EPHA10,Brain - Cerebellar Hemisphere,1.4375,cerebellar_hemisphere,18
Light,EPHA10,Brain - Cerebellum,1.497,cerebellum,17
Light,EPHA10,Brain - Cortex,9.585,prefrontal_cortex,54
Light,EPHA10,Brain - Frontal Cortex (BA9),8.308,frontal_cortex,49
Light,EPHA10,Brain - Hippocampus,2.202,hippocampus,27
Light,EPHA10,Brain - Hypothalamus,5.034,brain,39
Light,EPHA10,Brain - Nucleus accumbens (basal ganglia),8.447,brain,53
Light,EPHA10,Brain - Putamen (basal ganglia),2.9965,brain,34
Light,EPHA10,Brain - Spinal cord (cervical c-1),2.168,spinal_cord,24
Light,EPHA10,Brain - Substantia nigra,2.011,brain,26
Light,EPHA10,Breast - Mammary Tissue,0.4887,breast,11
Light,EPHA10,Cervix - Ectocervix,0.1757,ectocervix,8
Light,EPHA10,Cervix - Endocervix,0.3017,uterine_cervix,9
Light,EPHA10,Colon - Sigmoid,0.5169,colon,13
Light,EPHA10,Colon - Transverse,16.69,colon,67
Light,EPHA10,Esophagus - Gastroesophageal Junction,0.3517,esophagus,12
Light,EPHA10,Esophagus - Mucosa,0.433,esophagus,12
Light,EPHA10,Esophagus - Muscularis,0.35955,esophagus,12
Light,EPHA10,Fallopian Tube,0.1752,fallopian_tube,6
Light,EPHA10,Heart - Atrial Appendage,0.10780000000000001,heart,7.000000000000001
Light,EPHA10,Heart - Left Ventricle,0.02244,heart,5
Light,EPHA10,Kidney - Cortex,0.1348,kidney,6
Light,EPHA10,Liver,0.0266,liver,6
Light,EPHA10,Lung,0.2209,lung,6
Light,EPHA10,Minor Salivary Gland,0.7629,salivary_gland,13
Light,EPHA10,Muscle - Skeletal,0.012955,skeletal_muscle,3
Light,EPHA10,Nerve - Tibial,0.2271,nerve,7.000000000000001
Light,EPHA10,Ovary,0.03102,ovary,3
Light,EPHA10,Pancreas,1.2165,pancreas,25
Light,EPHA10,Pituitary,11.47,pituitary_gland,48
Light,EPHA10,Prostate,0.7207,prostate,11
Light,EPHA10,Skin - Not Sun Exposed (Suprapubic),0.2313,skin,8
Light,EPHA10,Skin - Sun Exposed (Lower leg),0.2073,skin,7.000000000000001
Light,EPHA10,Small Intestine - Terminal Ileum,9.092,small_intestine,41
Light,EPHA10,Spleen,0.1233,spleen,7.000000000000001
Light,EPHA10,Stomach,1.1205,stomach,17
Light,EPHA10,Testis,32.8,testis,73
Light,EPHA10,Thyroid,0.2083,thyroid_gland,7.000000000000001
Light,EPHA10,Uterus,0.04774,uterus,3
Light,EPHA10,Vagina,0.2522,vagina,8
Light,EPHA10,Whole Blood,0.01149,NA,7.000000000000001
Light,TIE1,Adipose - Subcutaneous,51.64,adipose_tissue,89
Light,TIE1,Adipose - Visceral (Omentum),52.59,adipose_tissue,92
Light,TIE1,Adrenal Gland,8.59,adrenal_gland,50
Light,TIE1,Artery - Aorta,8.935,aorta,43
Light,TIE1,Artery - Coronary,21.16,coronary_artery,68
Light,TIE1,Artery - Tibial,9.908,NA,46
Light,TIE1,Bladder,15.51,urinary_bladder,52
Light,TIE1,Brain - Amygdala,3.516,amygdala,36
Light,TIE1,Brain - Anterior cingulate cortex (BA24),3.865,brain,37
Light,TIE1,Brain - Caudate (basal ganglia),5.3355,brain,43
